"item_id","type","target_gender","gender_match","word_nr","word","AOI_id","correctness","subj_id","word_length","word_len_pre1","word_len_pre2","cond","log_freq","Gram","Gen","Synt","Lex","Gram_x_Gen","Gen_x_Synt","Gen_x_Lex","Gram_x_Synt","Gram_x_Lex","Gram_x_Gen_x_Synt","Gram_x_Gen_x_Lex","first_duration","FPFix","FPReg","gaze_duration","go_past_time","RegIn_excl","RegIn_incl","right_bounded_rt","total_duration"
"4","stim_adj","M","Mis",1,"бабушки","R1",1,"131",0.442200465714674,-1.49123623590173,NA,"a",NA,0.5,0.5,0.666666666666667,0,0.5,0.666666666666667,0,0.666666666666667,0,0.333333333333333,0,350,1,0,350,350,0,0,350,350
"4","stim_adj","M","Mis",2,"старая","R2",1,"131",0.119961015445273,0.442200465714674,-1.49123623590173,"a",1.69010743945633,0.5,0.5,0.666666666666667,0,0.5,0.666666666666667,0,0.666666666666667,0,0.333333333333333,0,250,1,0,250,250,0,0,250,250
"4","stim_adj","M","Mis",3,"пылесос","R3",1,"131",0.442200465714674,0.119961015445273,0.442200465714674,"a",0.85,0.5,0.5,0.666666666666667,0,0.5,0.666666666666667,0,0.666666666666667,0,0.333333333333333,0,599,1,0,599,599,0,0,599,599
"4","stim_adj","M","Mis",6,"плохо","R5",1,"131",-0.202278434824128,-0.84675733536293,-0.84675733536293,"a",2.10209052551184,0.5,0.5,0.666666666666667,0,0.5,0.666666666666667,0,0.666666666666667,0,0.333333333333333,0,200,1,0,200,200,0,0,200,200
"5","stim_adj","M","Match",1,"стене","R1",1,"131",-0.202278434824128,-1.16899678563233,NA,"d",NA,-0.5,0.5,0.666666666666667,0,-0.5,0.666666666666667,0,-0.666666666666667,0,-0.333333333333333,0,400,1,0,400,400,0,0,400,400
"5","stim_adj","M","Match",4,"давно","R4",1,"131",-0.202278434824128,0.119961015445273,0.119961015445273,"d",2.4345689040342,-0.5,0.5,0.666666666666667,0,-0.5,0.666666666666667,0,-0.666666666666667,0,-0.333333333333333,0,401,1,0,401,401,0,0,401,401
"5","stim_adj","M","Match",6,"держится","R6",1,"131",1.08667936625348,0.442200465714674,-0.202278434824128,"d",NA,-0.5,0.5,0.666666666666667,0,-0.5,0.666666666666667,0,-0.666666666666667,0,-0.333333333333333,0,302,1,0,302,302,0,0,302,302
"6","stim_adj","F","Mis",1,"комнате","R1",1,"131",0.442200465714674,-1.49123623590173,NA,"g",NA,0.5,-0.5,0.666666666666667,0,-0.5,-0.666666666666667,0,0.666666666666667,0,-0.333333333333333,0,450,1,0,450,450,0,0,450,450
"6","stim_adj","F","Mis",2,"странный","R2",1,"131",0.764439915984075,0.442200465714674,-1.49123623590173,"g",2.2027606873932,0.5,-0.5,0.666666666666667,0,-0.5,-0.666666666666667,0,0.666666666666667,0,-0.333333333333333,0,299,1,0,299,299,0,0,299,299
"6","stim_adj","F","Mis",3,"сумка","R3",1,"131",-0.202278434824128,0.764439915984075,0.442200465714674,"g",1.75,0.5,-0.5,0.666666666666667,0,-0.5,-0.666666666666667,0,0.666666666666667,0,-0.333333333333333,0,251,1,0,251,251,0,0,251,251
"6","stim_adj","F","Mis",5,"углу","R4",1,"131",-0.524517885093529,-1.49123623590173,-0.202278434824128,"g",NA,0.5,-0.5,0.666666666666667,0,-0.5,-0.666666666666667,0,0.666666666666667,0,-0.333333333333333,0,249,1,0,249,249,0,0,249,249
"6","stim_adj","F","Mis",6,"привлекает","R5",1,"131",1.40891881652288,-0.524517885093529,-1.49123623590173,"g",0.963315511386111,0.5,-0.5,0.666666666666667,0,-0.5,-0.666666666666667,0,0.666666666666667,0,-0.333333333333333,0,251,1,0,251,251,0,0,251,251
"6","stim_adj","F","Mis",7,"внимание","R6",1,"131",1.08667936625348,1.40891881652288,-0.524517885093529,"g",NA,0.5,-0.5,0.666666666666667,0,-0.5,-0.666666666666667,0,0.666666666666667,0,-0.333333333333333,0,250,1,0,250,250,0,0,250,250
"7","stim_adj","F","Match",1,"холодильнике","R1",1,"131",2.05339771706168,-1.49123623590173,NA,"j",NA,-0.5,-0.5,0.666666666666667,0,0.5,-0.666666666666667,0,-0.666666666666667,0,0.333333333333333,0,650,1,0,650,650,0,0,650,650
"7","stim_adj","F","Match",2,"готовая","R2",1,"131",0.442200465714674,2.05339771706168,-1.49123623590173,"j",0.748962861256161,-0.5,-0.5,0.666666666666667,0,0.5,-0.666666666666667,0,-0.666666666666667,0,0.333333333333333,0,300,1,0,300,300,0,0,300,300
"7","stim_adj","F","Match",3,"колбаса","R3",1,"131",0.442200465714674,0.442200465714674,2.05339771706168,"j",1.46,-0.5,-0.5,0.666666666666667,0,0.5,-0.666666666666667,0,-0.666666666666667,0,0.333333333333333,0,448,1,0,448,448,0,0,448,448
"7","stim_adj","F","Match",5,"Испании","R4",1,"131",0.442200465714674,-1.16899678563233,0.442200465714674,"j",NA,-0.5,-0.5,0.666666666666667,0,0.5,-0.666666666666667,0,-0.666666666666667,0,0.333333333333333,0,299,1,0,299,299,0,0,299,299
"7","stim_adj","F","Match",7,"из","R5",1,"131",-1.16899678563233,-0.84675733536293,0.442200465714674,"j",NA,-0.5,-0.5,0.666666666666667,0,0.5,-0.666666666666667,0,-0.666666666666667,0,0.333333333333333,0,198,1,0,198,198,0,0,198,198
"9","stim_adj","M","Match",0,"На","R1",1,"131",-1.16899678563233,NA,NA,"d",NA,-0.5,0.5,0.666666666666667,0,-0.5,0.666666666666667,0,-0.666666666666667,0,-0.333333333333333,0,401,1,0,401,401,1,1,401,651
"9","stim_adj","M","Match",1,"реке","R1",1,"131",-0.524517885093529,-1.16899678563233,NA,"d",NA,-0.5,0.5,0.666666666666667,0,-0.5,0.666666666666667,0,-0.666666666666667,0,-0.333333333333333,0,250,1,1,250,500,0,0,250,250
"9","stim_adj","M","Match",2,"ржавый","R2",1,"131",0.119961015445273,-0.524517885093529,-1.16899678563233,"d",1.16435285578444,-0.5,0.5,0.666666666666667,0,-0.5,0.666666666666667,0,-0.666666666666667,0,-0.333333333333333,0,350,1,0,350,350,0,0,350,350
"9","stim_adj","M","Match",4,"вечером","R4",1,"131",0.442200465714674,-0.202278434824128,0.119961015445273,"d",2.1364986081567,-0.5,0.5,0.666666666666667,0,-0.5,0.666666666666667,0,-0.666666666666667,0,-0.333333333333333,0,450,1,0,450,450,0,0,450,450
"9","stim_adj","M","Match",6,"тарахтит","R6",1,"131",1.08667936625348,0.119961015445273,0.442200465714674,"d",NA,-0.5,0.5,0.666666666666667,0,-0.5,0.666666666666667,0,-0.666666666666667,0,-0.333333333333333,0,550,1,0,550,550,0,0,550,550
"14","stim_adj","F","Mis",1,"саду","R1",1,"131",-0.524517885093529,-1.49123623590173,NA,"g",NA,0.5,-0.5,0.666666666666667,0,-0.5,-0.666666666666667,0,0.666666666666667,0,-0.333333333333333,0,400,1,0,400,400,0,0,400,400
"14","stim_adj","F","Mis",2,"сладкий","R2",1,"131",0.442200465714674,-0.524517885093529,-1.49123623590173,"g",1.58433122436753,0.5,-0.5,0.666666666666667,0,-0.5,-0.666666666666667,0,0.666666666666667,0,-0.333333333333333,0,449,1,0,449,449,0,0,449,449
"14","stim_adj","F","Mis",3,"вишня","R3",1,"131",-0.202278434824128,0.442200465714674,-0.524517885093529,"g",0.93,0.5,-0.5,0.666666666666667,0,-0.5,-0.666666666666667,0,0.666666666666667,0,-0.333333333333333,0,300,1,0,300,300,0,0,300,300
"14","stim_adj","F","Mis",4,"уже","R4",1,"131",-0.84675733536293,-0.202278434824128,0.442200465714674,"g",3.33829709023269,0.5,-0.5,0.666666666666667,0,-0.5,-0.666666666666667,0,0.666666666666667,0,-0.333333333333333,0,202,1,0,202,202,0,0,202,202
"14","stim_adj","F","Mis",6,"созреет","R6",1,"131",0.764439915984075,-0.202278434824128,-0.84675733536293,"g",NA,0.5,-0.5,0.666666666666667,0,-0.5,-0.666666666666667,0,0.666666666666667,0,-0.333333333333333,0,349,1,0,349,349,0,0,349,349
"16","stim_adj","M","Mis",1,"дороге","R1",1,"131",0.119961015445273,-1.16899678563233,NA,"a",NA,0.5,0.5,0.666666666666667,0,0.5,0.666666666666667,0,0.666666666666667,0,0.333333333333333,0,450,1,0,450,450,0,0,450,450
"16","stim_adj","M","Mis",3,"трактор","R3",1,"131",0.442200465714674,0.442200465714674,0.119961015445273,"a",1.38,0.5,0.5,0.666666666666667,0,0.5,0.666666666666667,0,0.666666666666667,0,0.333333333333333,0,200,1,0,200,200,1,1,200,NA
"16","stim_adj","M","Mis",4,"никак","R4",1,"131",-0.202278434824128,0.442200465714674,0.442200465714674,"a",2.1476763242411,0.5,0.5,0.666666666666667,0,0.5,0.666666666666667,0,0.666666666666667,0,0.333333333333333,0,648,1,0,648,648,0,0,648,648
"16","stim_adj","M","Mis",6,"может","R5",1,"131",-0.202278434824128,-1.16899678563233,-0.202278434824128,"a",NA,0.5,0.5,0.666666666666667,0,0.5,0.666666666666667,0,0.666666666666667,0,0.333333333333333,0,350,NA,NA,NA,NA,0,1,NA,350
"16","stim_adj","M","Mis",7,"завестись","R6",1,"131",1.40891881652288,-0.202278434824128,-1.16899678563233,"a",NA,0.5,0.5,0.666666666666667,0,0.5,0.666666666666667,0,0.666666666666667,0,0.333333333333333,0,351,1,1,351,NA,0,0,351,351
"18","stim_adj","F","Mis",1,"шкафу","R1",1,"131",-0.202278434824128,-1.49123623590173,NA,"g",NA,0.5,-0.5,0.666666666666667,0,-0.5,-0.666666666666667,0,0.666666666666667,0,-0.333333333333333,0,200,1,0,200,200,0,0,200,200
"18","stim_adj","F","Mis",2,"дорогой","R2",1,"131",0.442200465714674,-0.202278434824128,-1.49123623590173,"g",2.29600666931367,0.5,-0.5,0.666666666666667,0,-0.5,-0.666666666666667,0,0.666666666666667,0,-0.333333333333333,0,248,1,0,248,248,0,0,248,248
"18","stim_adj","F","Mis",3,"посуда","R3",1,"131",0.119961015445273,0.442200465714674,-0.202278434824128,"g",1.51,0.5,-0.5,0.666666666666667,0,-0.5,-0.666666666666667,0,0.666666666666667,0,-0.333333333333333,0,300,1,0,300,300,0,0,300,300
"18","stim_adj","F","Mis",4,"уже","R4",1,"131",-0.84675733536293,0.119961015445273,0.442200465714674,"g",3.33829709023269,0.5,-0.5,0.666666666666667,0,-0.5,-0.666666666666667,0,0.666666666666667,0,-0.333333333333333,0,202,1,0,202,202,0,0,202,202
"18","stim_adj","F","Mis",5,"давно","R4",1,"131",-0.202278434824128,-0.84675733536293,0.119961015445273,"g",2.4345689040342,0.5,-0.5,0.666666666666667,0,-0.5,-0.666666666666667,0,0.666666666666667,0,-0.333333333333333,0,250,1,0,250,250,0,0,250,250
"18","stim_adj","F","Mis",6,"пылится","R5",1,"131",0.442200465714674,-0.202278434824128,-0.84675733536293,"g",-0.468521082957745,0.5,-0.5,0.666666666666667,0,-0.5,-0.666666666666667,0,0.666666666666667,0,-0.333333333333333,0,348,1,0,348,348,0,0,348,348
"18","stim_adj","F","Mis",7,"без","R6",1,"131",-0.84675733536293,0.442200465714674,-0.202278434824128,"g",NA,0.5,-0.5,0.666666666666667,0,-0.5,-0.666666666666667,0,0.666666666666667,0,-0.333333333333333,0,402,1,0,402,402,0,0,402,402
"20","stim_verb","M","Mis",0,"На","R1",1,"131",-1.16899678563233,NA,NA,"b",NA,0.5,0.5,0,0.666666666666667,0.5,0,0.666666666666667,0,0.666666666666667,0,0.333333333333333,300,1,0,300,300,0,0,300,300
"20","stim_verb","M","Mis",2,"стоялa","R2",1,"131",0.119961015445273,-0.202278434824128,-1.16899678563233,"b",NA,0.5,0.5,0,0.666666666666667,0.5,0,0.666666666666667,0,0.666666666666667,0,0.333333333333333,250,1,0,250,250,1,1,250,450
"20","stim_verb","M","Mis",3,"пылесос","R3",1,"131",0.442200465714674,0.119961015445273,-0.202278434824128,"b",0.85,0.5,0.5,0,0.666666666666667,0.5,0,0.666666666666667,0,0.666666666666667,0,0.333333333333333,550,1,1,550,750,0,0,550,550
"20","stim_verb","M","Mis",4,"китайского","R4",1,"131",1.40891881652288,0.442200465714674,0.119961015445273,"b",0.48572142648158,0.5,0.5,0,0.666666666666667,0.5,0,0.666666666666667,0,0.666666666666667,0,0.333333333333333,650,1,0,650,650,0,0,650,650
"20","stim_verb","M","Mis",5,"или","R5",1,"131",-0.84675733536293,1.40891881652288,0.442200465714674,"b",NA,0.5,0.5,0,0.666666666666667,0.5,0,0.666666666666667,0,0.666666666666667,0,0.333333333333333,200,1,0,200,200,0,0,200,200
"20","stim_verb","M","Mis",6,"корейского","R5",1,"131",1.40891881652288,-0.84675733536293,1.40891881652288,"b",NA,0.5,0.5,0,0.666666666666667,0.5,0,0.666666666666667,0,0.666666666666667,0,0.333333333333333,401,1,0,401,401,0,0,401,401
"21","stim_verb","M","Match",1,"стене","R1",1,"131",-0.202278434824128,-1.16899678563233,NA,"e",NA,-0.5,0.5,0,0.666666666666667,-0.5,0,0.666666666666667,0,-0.666666666666667,0,-0.333333333333333,300,1,0,300,300,0,0,300,300
"21","stim_verb","M","Match",3,"плакат","R3",1,"131",0.119961015445273,-0.202278434824128,-0.202278434824128,"e",1.33,-0.5,0.5,0,0.666666666666667,-0.5,0,0.666666666666667,0,-0.666666666666667,0,-0.333333333333333,200,1,0,200,200,0,0,200,200
"21","stim_verb","M","Match",4,"с","R4",1,"131",-1.49123623590173,0.119961015445273,-0.202278434824128,"e",NA,-0.5,0.5,0,0.666666666666667,-0.5,0,0.666666666666667,0,-0.666666666666667,0,-0.333333333333333,300,1,0,300,300,0,0,300,300
"21","stim_verb","M","Match",6,"группы","R5",1,"131",0.119961015445273,2.05339771706168,-1.49123623590173,"e",1.91913041386061,-0.5,0.5,0,0.666666666666667,-0.5,0,0.666666666666667,0,-0.666666666666667,0,-0.333333333333333,600,1,0,600,600,0,0,600,600
"21","stim_verb","M","Match",7,"Нирвана","R6",1,"131",0.764439915984075,0.119961015445273,2.05339771706168,"e",NA,-0.5,0.5,0,0.666666666666667,-0.5,0,0.666666666666667,0,-0.666666666666667,0,-0.333333333333333,300,1,0,300,300,0,0,300,300
"22","stim_verb","F","Mis",0,"При","R1",99,"131",-0.84675733536293,NA,NA,"h",NA,0.5,-0.5,0,0.666666666666667,-0.5,0,-0.666666666666667,0,0.666666666666667,0,-0.333333333333333,350,1,0,350,350,0,0,350,350
"22","stim_verb","F","Mis",2,"лежал","R2",99,"131",-0.202278434824128,-0.202278434824128,-0.84675733536293,"h",1.97418919111817,0.5,-0.5,0,0.666666666666667,-0.5,0,-0.666666666666667,0,0.666666666666667,0,-0.333333333333333,300,1,0,300,300,0,0,300,300
"22","stim_verb","F","Mis",3,"сумка","R3",99,"131",-0.202278434824128,-0.202278434824128,-0.202278434824128,"h",1.75,0.5,-0.5,0,0.666666666666667,-0.5,0,-0.666666666666667,0,0.666666666666667,0,-0.333333333333333,200,1,0,200,200,0,0,200,200
"22","stim_verb","F","Mis",4,"с","R4",99,"131",-1.49123623590173,-0.202278434824128,-0.202278434824128,"h",NA,0.5,-0.5,0,0.666666666666667,-0.5,0,-0.666666666666667,0,0.666666666666667,0,-0.333333333333333,199,1,0,199,199,0,0,199,199
"22","stim_verb","F","Mis",5,"вещами","R4",99,"131",0.119961015445273,-1.49123623590173,-0.202278434824128,"h",NA,0.5,-0.5,0,0.666666666666667,-0.5,0,-0.666666666666667,0,0.666666666666667,0,-0.333333333333333,351,1,0,351,351,0,0,351,351
"22","stim_verb","F","Mis",6,"нашего","R5",99,"131",0.119961015445273,0.119961015445273,-1.49123623590173,"h",2.29402509409532,0.5,-0.5,0,0.666666666666667,-0.5,0,-0.666666666666667,0,0.666666666666667,0,-0.333333333333333,249,1,0,249,249,0,0,249,249
"23","stim_verb","F","Match",1,"ресторан","R1",1,"131",0.764439915984075,-1.49123623590173,NA,"k",NA,-0.5,-0.5,0,0.666666666666667,0.5,0,-0.666666666666667,0,-0.666666666666667,0,0.333333333333333,451,1,0,451,451,1,1,451,752
"23","stim_verb","F","Match",2,"прибыла","R2",1,"131",0.442200465714674,0.764439915984075,-1.49123623590173,"k",0.592176757395867,-0.5,-0.5,0,0.666666666666667,0.5,0,-0.666666666666667,0,-0.666666666666667,0,0.333333333333333,603,1,0,603,603,0,0,603,603
"23","stim_verb","F","Match",3,"колбаса","R3",1,"131",0.442200465714674,0.442200465714674,0.764439915984075,"k",1.46,-0.5,-0.5,0,0.666666666666667,0.5,0,-0.666666666666667,0,-0.666666666666667,0,0.333333333333333,500,1,0,500,500,0,0,500,500
"23","stim_verb","F","Match",8,"Италии","R6",1,"131",0.442200465714674,-1.16899678563233,-0.84675733536293,"k",NA,-0.5,-0.5,0,0.666666666666667,0.5,0,-0.666666666666667,0,-0.666666666666667,0,0.333333333333333,250,1,1,250,NA,0,0,NA,NA
"25","stim_verb","M","Match",1,"берега","R1",99,"131",0.119961015445273,-1.49123623590173,NA,"e",NA,-0.5,0.5,0,0.666666666666667,-0.5,0,0.666666666666667,0,-0.666666666666667,0,-0.333333333333333,548,1,0,548,548,0,0,548,548
"25","stim_verb","M","Match",2,"стоял","R2",99,"131",-0.202278434824128,0.119961015445273,-1.49123623590173,"e",2.35585363581054,-0.5,0.5,0,0.666666666666667,-0.5,0,0.666666666666667,0,-0.666666666666667,0,-0.333333333333333,252,1,0,252,252,0,0,252,252
"25","stim_verb","M","Match",3,"катер","R3",99,"131",-0.202278434824128,-0.202278434824128,0.119961015445273,"e",1.26,-0.5,0.5,0,0.666666666666667,-0.5,0,0.666666666666667,0,-0.666666666666667,0,-0.333333333333333,351,1,0,351,351,0,0,351,351
"25","stim_verb","M","Match",5,"якоре","R4",99,"131",-0.202278434824128,-1.16899678563233,-0.202278434824128,"e",NA,-0.5,0.5,0,0.666666666666667,-0.5,0,0.666666666666667,0,-0.666666666666667,0,-0.333333333333333,249,1,0,249,249,0,0,249,249
"25","stim_verb","M","Match",7,"плавно","R5",99,"131",0.119961015445273,-1.49123623590173,-0.202278434824128,"e",NA,-0.5,0.5,0,0.666666666666667,-0.5,0,0.666666666666667,0,-0.666666666666667,0,-0.333333333333333,257,1,0,257,257,1,1,257,507
"25","stim_verb","M","Match",8,"качался","R6",99,"131",0.764439915984075,0.119961015445273,-1.49123623590173,"e",NA,-0.5,0.5,0,0.666666666666667,-0.5,0,0.666666666666667,0,-0.666666666666667,0,-0.333333333333333,644,1,1,644,894,0,0,644,644
"30","stim_verb","F","Mis",1,"саду","R1",1,"131",-0.524517885093529,-1.49123623590173,NA,"h",NA,0.5,-0.5,0,0.666666666666667,-0.5,0,-0.666666666666667,0,0.666666666666667,0,-0.333333333333333,350,1,0,350,350,0,0,350,350
"30","stim_verb","F","Mis",2,"созрел","R2",1,"131",0.119961015445273,-0.524517885093529,-1.49123623590173,"h",0.552668216112193,0.5,-0.5,0,0.666666666666667,-0.5,0,-0.666666666666667,0,0.666666666666667,0,-0.333333333333333,201,1,0,201,201,0,0,201,201
"30","stim_verb","F","Mis",3,"вишня","R3",1,"131",-0.202278434824128,0.119961015445273,-0.524517885093529,"h",0.93,0.5,-0.5,0,0.666666666666667,-0.5,0,-0.666666666666667,0,0.666666666666667,0,-0.333333333333333,405,1,0,405,405,0,0,405,405
"30","stim_verb","F","Mis",5,"Болгарии","R4",1,"131",0.764439915984075,-1.16899678563233,-0.202278434824128,"h",NA,0.5,-0.5,0,0.666666666666667,-0.5,0,-0.666666666666667,0,0.666666666666667,0,-0.333333333333333,452,1,0,452,452,0,0,452,452
"30","stim_verb","F","Mis",6,"несмотря","R5",1,"131",0.764439915984075,0.764439915984075,-1.16899678563233,"h",NA,0.5,-0.5,0,0.666666666666667,-0.5,0,-0.666666666666667,0,0.666666666666667,0,-0.333333333333333,498,1,0,498,498,0,0,498,498
"32","stim_verb","M","Mis",0,"К","R1",1,"131",-1.49123623590173,NA,NA,"b",NA,0.5,0.5,0,0.666666666666667,0.5,0,0.666666666666667,0,0.666666666666667,0,0.333333333333333,200,1,0,200,200,0,0,200,200
"32","stim_verb","M","Mis",1,"дому","R1",1,"131",-0.524517885093529,-1.49123623590173,NA,"b",NA,0.5,0.5,0,0.666666666666667,0.5,0,0.666666666666667,0,0.666666666666667,0,0.333333333333333,251,1,0,251,251,0,0,251,251
"32","stim_verb","M","Mis",2,"подъехала","R2",1,"131",1.08667936625348,-0.524517885093529,-1.49123623590173,"b",0.509202522331103,0.5,0.5,0,0.666666666666667,0.5,0,0.666666666666667,0,0.666666666666667,0,0.333333333333333,407,1,0,407,407,0,0,407,407
"32","stim_verb","M","Mis",3,"трактор","R3",1,"131",0.442200465714674,1.08667936625348,-0.524517885093529,"b",1.38,0.5,0.5,0,0.666666666666667,0.5,0,0.666666666666667,0,0.666666666666667,0,0.333333333333333,492,1,0,492,492,0,0,492,492
"32","stim_verb","M","Mis",5,"выбитыми","R4",1,"131",0.764439915984075,-1.49123623590173,0.442200465714674,"b",NA,0.5,0.5,0,0.666666666666667,0.5,0,0.666666666666667,0,0.666666666666667,0,0.333333333333333,454,1,0,454,454,0,0,454,454
"32","stim_verb","M","Mis",6,"стеклами","R5",1,"131",0.764439915984075,0.764439915984075,-1.49123623590173,"b",1.03702787975578,0.5,0.5,0,0.666666666666667,0.5,0,0.666666666666667,0,0.666666666666667,0,0.333333333333333,696,1,0,696,696,0,0,696,696
"32","stim_verb","M","Mis",8,"фарами","R6",1,"131",0.442200465714674,-1.49123623590173,0.764439915984075,"b",NA,0.5,0.5,0,0.666666666666667,0.5,0,0.666666666666667,0,0.666666666666667,0,0.333333333333333,250,1,0,250,250,0,0,250,250
"34","stim_verb","F","Mis",1,"полки","R1",1,"131",-0.202278434824128,-1.49123623590173,NA,"h",NA,0.5,-0.5,0,0.666666666666667,-0.5,0,-0.666666666666667,0,0.666666666666667,0,-0.333333333333333,449,1,0,449,449,1,1,449,848
"34","stim_verb","F","Mis",2,"упал","R2",1,"131",-0.524517885093529,-0.202278434824128,-1.49123623590173,"h",1.69311111546214,0.5,-0.5,0,0.666666666666667,-0.5,0,-0.666666666666667,0,0.666666666666667,0,-0.333333333333333,300,1,1,300,900,0,0,501,501
"34","stim_verb","F","Mis",3,"посуда","R3",1,"131",0.119961015445273,-0.524517885093529,-0.202278434824128,"h",1.51,0.5,-0.5,0,0.666666666666667,-0.5,0,-0.666666666666667,0,0.666666666666667,0,-0.333333333333333,350,1,0,350,350,0,0,350,350
"34","stim_verb","F","Mis",4,"вместе","R4",1,"131",0.119961015445273,0.119961015445273,-0.524517885093529,"h",2.61731493329829,0.5,-0.5,0,0.666666666666667,-0.5,0,-0.666666666666667,0,0.666666666666667,0,-0.333333333333333,450,1,0,450,450,0,0,450,450
"34","stim_verb","F","Mis",6,"коробкой","R5",1,"131",0.764439915984075,-1.49123623590173,0.119961015445273,"h",NA,0.5,-0.5,0,0.666666666666667,-0.5,0,-0.666666666666667,0,0.666666666666667,0,-0.333333333333333,400,1,0,400,400,0,0,400,400
"34","stim_verb","F","Mis",8,"салфетками","R6",1,"131",1.73115826679228,-1.49123623590173,0.764439915984075,"h",NA,0.5,-0.5,0,0.666666666666667,-0.5,0,-0.666666666666667,0,0.666666666666667,0,-0.333333333333333,500,1,0,500,500,0,0,500,500
"38","stim_pred_adj","F","Mis",1,"бабушки","R1",99,"131",0.442200465714674,-1.49123623590173,NA,"i",NA,0.5,-0.5,-0.666666666666667,-0.666666666666667,-0.5,0.666666666666667,0.666666666666667,-0.666666666666667,-0.666666666666667,0.333333333333333,0.333333333333333,400,1,0,400,400,0,0,400,400
"38","stim_pred_adj","F","Mis",2,"готов","R2",99,"131",-0.202278434824128,0.442200465714674,-1.49123623590173,"i",1.91280639266129,0.5,-0.5,-0.666666666666667,-0.666666666666667,-0.5,0.666666666666667,0.666666666666667,-0.666666666666667,-0.666666666666667,0.333333333333333,0.333333333333333,248,1,0,248,248,0,0,248,248
"38","stim_pred_adj","F","Mis",3,"закуска","R3",99,"131",0.442200465714674,-0.202278434824128,0.442200465714674,"i",1.2,0.5,-0.5,-0.666666666666667,-0.666666666666667,-0.5,0.666666666666667,0.666666666666667,-0.666666666666667,-0.666666666666667,0.333333333333333,0.333333333333333,652,1,0,652,652,0,0,652,652
"38","stim_pred_adj","F","Mis",6,"нашу","R5",99,"131",-0.524517885093529,-0.84675733536293,-1.16899678563233,"i",1.82177546718346,0.5,-0.5,-0.666666666666667,-0.666666666666667,-0.5,0.666666666666667,0.666666666666667,-0.666666666666667,-0.666666666666667,0.333333333333333,0.333333333333333,249,1,0,249,249,0,0,249,249
"38","stim_pred_adj","F","Mis",7,"семью","R6",99,"131",0.119961015445273,-0.524517885093529,-0.84675733536293,"i",NA,0.5,-0.5,-0.666666666666667,-0.666666666666667,-0.5,0.666666666666667,0.666666666666667,-0.666666666666667,-0.666666666666667,0.333333333333333,0.333333333333333,461,1,0,461,461,0,0,461,461
"42","stim_pred_adj","F","Mis",0,"Дома","R1",99,"131",-0.524517885093529,NA,NA,"i",NA,0.5,-0.5,-0.666666666666667,-0.666666666666667,-0.5,0.666666666666667,0.666666666666667,-0.666666666666667,-0.666666666666667,0.333333333333333,0.333333333333333,450,1,0,450,450,0,0,450,450
"42","stim_pred_adj","F","Mis",1,"всегда","R1",99,"131",0.119961015445273,-0.524517885093529,NA,"i",2.78668045319665,0.5,-0.5,-0.666666666666667,-0.666666666666667,-0.5,0.666666666666667,0.666666666666667,-0.666666666666667,-0.666666666666667,0.333333333333333,0.333333333333333,399,1,0,399,399,0,0,399,399
"42","stim_pred_adj","F","Mis",2,"полезен","R2",99,"131",0.442200465714674,0.119961015445273,-0.524517885093529,"i",0.821513528404773,0.5,-0.5,-0.666666666666667,-0.666666666666667,-0.5,0.666666666666667,0.666666666666667,-0.666666666666667,-0.666666666666667,0.333333333333333,0.333333333333333,201,1,0,201,201,0,0,201,201
"42","stim_pred_adj","F","Mis",3,"машинка","R3",99,"131",0.442200465714674,0.442200465714674,0.119961015445273,"i",1.4,0.5,-0.5,-0.666666666666667,-0.666666666666667,-0.5,0.666666666666667,0.666666666666667,-0.666666666666667,-0.666666666666667,0.333333333333333,0.333333333333333,450,1,0,450,450,0,0,450,450
"42","stim_pred_adj","F","Mis",5,"заготовки","R4",99,"131",1.08667936625348,-0.84675733536293,0.442200465714674,"i",NA,0.5,-0.5,-0.666666666666667,-0.666666666666667,-0.5,0.666666666666667,0.666666666666667,-0.666666666666667,-0.666666666666667,0.333333333333333,0.333333333333333,400,1,0,400,400,0,0,400,400
"42","stim_pred_adj","F","Mis",6,"фруктов","R5",99,"131",0.442200465714674,1.08667936625348,-0.84675733536293,"i",NA,0.5,-0.5,-0.666666666666667,-0.666666666666667,-0.5,0.666666666666667,0.666666666666667,-0.666666666666667,-0.666666666666667,0.333333333333333,0.333333333333333,249,1,0,249,249,0,0,249,249
"42","stim_pred_adj","F","Mis",8,"овощей","R6",99,"131",0.442200465714674,-1.49123623590173,0.442200465714674,"i",NA,0.5,-0.5,-0.666666666666667,-0.666666666666667,-0.5,0.666666666666667,0.666666666666667,-0.666666666666667,-0.666666666666667,0.333333333333333,0.333333333333333,200,1,0,200,200,0,0,200,200
"43","stim_pred_adj","F","Match",0,"Мне","R1",1,"131",-0.84675733536293,NA,NA,"l",NA,-0.5,-0.5,-0.666666666666667,-0.666666666666667,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,-0.333333333333333,-0.333333333333333,247,1,0,247,247,0,0,247,247
"43","stim_pred_adj","F","Match",1,"очень","R1",1,"131",-0.202278434824128,-0.84675733536293,NA,"l",NA,-0.5,-0.5,-0.666666666666667,-0.666666666666667,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,-0.333333333333333,-0.333333333333333,251,1,0,251,251,0,0,251,251
